satellite_name,norad_id,C_pR_pR,C_pI_pI,C_pC_pC
STARLINK-36804,26032C,0.1555854233415693,982.1966243355582,0.0118973477319684
STARLINK-36354,26032D,0.2429826491389495,1300.5144912498165,0.0279676900793113
STARLINK-36773,26032E,0.165506271665169,1352.6652414350497,0.0079835341737855
STARLINK-36739,26032F,0.2222068367551544,1272.3940417316885,0.0073763874063194
STARLINK-36768,26032G,0.1050767822519474,887.4330696136374,0.0114317161912244
STARLINK-36792,26032H,0.2065267499745891,1189.9153352216354,0.0156028487228052
STARLINK-36782,26032J,1190.4878084339784,608947.5638628572,0.0378003269871025
STARLINK-36389,26032K,0.1833548017827593,1333.0703469321486,0.0264945960441418
STARLINK-36382,26032L,0.0834378493190745,1178.8800391752163,0.0180637238020462
STARLINK-36811,26032M,0.2792818071267609,1425.9433638031917,0.0219748554453481
STARLINK-36795,26032N,0.314484799303453,1358.719738437646,0.0366913199497869
STARLINK-36807,26032P,0.2448132059184836,1357.29501596836,0.023956665192881
STARLINK-36733,26032Q,0.1549976803243549,2311.658271082523,0.0001255874194373
STARLINK-36377,26032R,120.54225526558436,668922.5499053766,0.120811264443261
STARLINK-36732,26032S,4.361171292992717,21279.099747441483,0.0743739158338015
STARLINK-36767,26032T,0.1021958578482026,1342.8298961843195,0.0093110370155594
STARLINK-36797,26032U,7.036884618753711,43244.01036797153,0.0235455350952828
STARLINK-36343,26032V,0.2047583525825815,1752.5735852583048,0.0059438464920018
STARLINK-36756,26032W,0.3482392907771879,2019.957607361948,0.0765701619590867
STARLINK-36346,26032X,0.0957698625750053,2072.5152876878656,0.0018045202403201
STARLINK-36788,26032Y,0.2609048757813176,1181.8641005689856,0.0222789205386155
STARLINK-36353,26032Z,0.2477315027711154,1271.7676240113033,0.0129638541447608
STARLINK-36644,26033A,0.2797007953827055,1431.027086815669,0.0537411329709603
STARLINK-36606,26033AA,0.4419098545600948,2073.9532974469007,0.1011395651369421
STARLINK-36658,26033AB,0.0736607782301737,320.7367356177461,0.060901413897392
STARLINK-36618,26033AC,6.914871494410409,74845.55539615233,0.0020980040756932
STARLINK-36660,26033AD,0.1131434831837851,641.12169042134,0.0458375810294081
STARLINK-36602,26033AE,0.1668267441194092,192.2587291279032,0.0081058546457586
STARLINK-36643,26033B,0.1183252712748461,427.6911505052743,0.061471240260741
STARLINK-36646,26033C,0.1664662036620299,1302.318780984557,0.1326431066077127
STARLINK-36647,26033D,0.2434768237863766,988.5823798039548,0.1067998385214682
STARLINK-36648,26033E,0.0527822355800237,573.3462794726495,0.0876062934336134
STARLINK-35865,26033F,0.1552387737281268,2159.454991582795,0.0402934525150642
STARLINK-36289,26033G,0.1697371240515001,726.2762905380356,0.0605072077588693
STARLINK-36670,26033H,0.1903096394496281,1265.2730826188686,0.0318506672858174
STARLINK-36144,26033J,0.0935604736675785,1086.3942388063483,0.0449276666856434
STARLINK-36611,26033K,0.1506398583510334,980.730877864931,0.0301036950223906
STARLINK-36661,26033L,0.0083051578866414,280.6507724680265,0.0246119097842614
STARLINK-36662,26033M,0.153192632513882,990.1373943676532,0.049215126054995
STARLINK-36659,26033N,0.0714188167820712,1073.576425448372,0.0969754021201754
STARLINK-36655,26033P,0.0849797293074246,759.8660937854584,0.1205668584853675
STARLINK-36657,26033Q,0.179024396077899,310.6876146376952,0.0924263339631061
STARLINK-36650,26033R,0.0640892321822892,60.19057606787232,0.0510544429432833
STARLINK-36649,26033S,0.1685025523336742,1205.4867293917353,0.0426086793256164
STARLINK-36654,26033T,0.0572556581874889,1143.3790148942762,0.0841150740308127
STARLINK-36652,26033U,0.0593305263058274,773.2087999013739,0.0662974229297106
STARLINK-36651,26033V,0.127403342414646,400.35883715402207,0.0207523546152452
STARLINK-36656,26033W,0.0937683087728784,373.207926980198,0.0115149177928296
STARLINK-36653,26033X,0.2273247657741509,1610.2592581261626,0.0291355842090202
STARLINK-36589,26033Y,0.3640607885712169,4946.44177474018,0.0310118939754313
STARLINK-36598,26033Z,0.1168980375333326,965.6156267056316,0.0213893897638608
STARLINK-36840,26034A,6.034561186650452,57903.651913363785,0.0070868794353576
STARLINK-36730,26034AA,0.0260241865647673,4051.109953008585,0.0280366917195016
STARLINK-36727,26034AB,0.0073501608161716,409.477189307528,0.0143755919185379
STARLINK-36743,26034AC,0.0273012499906122,681.7441733522503,0.005489341235474
STARLINK-36784,26034AD,0.0473610449412172,220.47334929500545,0.0043119882253982
STARLINK-36689,26034AE,0.1554252034923761,923.1464776182072,0.1121648943384586
STARLINK-36348,26034B,0.0379477672208998,1311.9713110430057,0.0296367807407916
STARLINK-36276,26034C,0.010379877586354,553.396086169384,0.0179332514806139
STARLINK-36785,26034D,0.0054654900850706,1720.8777951538675,0.0259664162309051
STARLINK-36608,26034E,0.0003806524177267,593.67402535801,0.0001137616245688
STARLINK-36838,26034F,6.517655102414023e-05,292.2121280340415,0.0056161426056415
STARLINK-36843,26034G,0.068835290760261,873.5644611648449,0.0805872489589551
STARLINK-36828,26034H,0.048939301307109,739.8682046936002,0.011898469370395
STARLINK-36837,26034J,0.0777405771193453,4305.896962017032,0.0017691487407419
STARLINK-36393,26034K,8.293851483397745,179981.7842330161,0.0220014864000709
STARLINK-35873,26034L,0.0295356807836572,509.8851467650541,0.0262261625541453
STARLINK-36325,26034M,0.062036924689473,1249.977924028276,0.0236415420678416
STARLINK-36332,26034N,0.2900491622672355,1593.0386687327275,0.011066645868301
STARLINK-36835,26034P,0.237905835239678,1002.8019614942282,0.0306721956793018
STARLINK-36831,26034Q,0.0191658576870956,692.3512580822721,0.0540950493767196
STARLINK-36738,26034R,0.0255616361470345,594.9895728929157,0.054127902979198
STARLINK-36780,26034S,0.0180790769854889,366.0542420006771,0.0557425078666354
STARLINK-36761,26034T,0.0087219401844796,326.92971097726723,0.0089103012511982
STARLINK-36762,26034U,0.0790714635897747,854.6282026384692,0.0595084383539262
STARLINK-36779,26034V,0.1613993235478673,900.3963671581455,0.0347291713004041
STARLINK-36770,26034W,0.0135777337177927,270.5970782256165,0.0263951063711786
STARLINK-36769,26034X,0.0026398593290388,698.7469556198514,0.0413673095683992
STARLINK-36786,26034Y,0.0346657437463417,505.72353685224834,0.0649080897648141
STARLINK-36783,26034Z,0.096011505204939,2286.242541400521,0.0653889487551529
STARLINK-36818,26035A,0.0157264401951496,874.8265482079414,0.000907761223017
STARLINK-36257,26035AA,0.0398825440429293,993.9369761915518,0.0243777843380542
STARLINK-36821,26035B,0.1565296743783819,700.1392118923378,0.0055262997090128
STARLINK-36808,26035C,0.242789239278845,2150.3606682152613,0.006291094011398
STARLINK-36817,26035D,0.0922976158135127,1020.3942940944428,0.0115389597331513
STARLINK-36856,26035E,0.0650698478729111,1390.1375635964062,0.0277780593395407
STARLINK-36842,26035F,0.0524119962563473,1502.719744783985,0.002469697804159
STARLINK-36826,26035G,0.0535287803279273,2549.3700328496025,0.014459802378082
STARLINK-36390,26035H,0.3550244943870245,2781.967167722575,0.0122821610325351
STARLINK-36368,26035J,0.1659712641713503,1172.5458048806047,0.0186173240196404
STARLINK-36801,26035K,0.5077133655889845,3321.024046978944,0.0274784476407315
STARLINK-36372,26035L,0.1321528319605407,1552.5321168691917,0.0166836197559832
STARLINK-36363,26035M,0.1635166448137505,943.6351624859914,0.0322748824832078
STARLINK-36816,26035N,0.1401046493167179,2548.56534975182,0.0202277835337528
STARLINK-36813,26035P,0.0819457555179025,1176.4939822307922,0.0027065604427042
STARLINK-36803,26035Q,0.1777572744721146,1805.3958193737003,0.0026214741229776
STARLINK-36846,26035R,0.1548235861284115,2532.826638170264,0.0018320065616094
STARLINK-36866,26035S,0.1748816135615648,1242.3381924672408,0.0115545349108004
STARLINK-36877,26035T,0.1252937065927693,1475.3133879886186,0.0079914830247174
STARLINK-36870,26035U,0.2623585223588197,2484.735792356743,0.0007034876369517
STARLINK-36810,26035V,0.0483989073456938,1493.6568352814904,0.0002662140193303
STARLINK-36878,26035W,0.0401668411207459,1200.9157415625432,0.0009914412704388
STARLINK-36361,26035X,0.0804494238406416,996.1141330131936,0.0188675306624078
STARLINK-36336,26035Y,0.6014210648217739,10935.429226116335,0.0234543045948558
STARLINK-36876,26035Z,0.8502329830799283,3821.506847131241,0.0001523261636989
STARLINK-36814,26036A,0.047478652318735,575.5005401262498,0.1114465863522951
STARLINK-36771,26036AA,0.0754073684311938,1192.564393620246,0.1312307010940564
STARLINK-36809,26036AB,0.0498744100915543,1762.2264472930228,0.1621399812706764
STARLINK-36865,26036AC,0.0042704228327228,1417.1798410664906,0.1355448314741916
STARLINK-36781,26036AD,0.1295997033874254,2307.0980751913376,0.0309746563970047
STARLINK-36729,26036B,0.0927602818408013,327.1611419435827,0.0843621521477093
STARLINK-36763,26036C,0.0420892231751675,407.4388355074195,0.0664956446406403
STARLINK-36742,26036D,0.0761122372185751,57.54983687634642,0.0162604448839246
STARLINK-36827,26036E,0.1602253764300475,2446.390965586788,0.0377791041413946
STARLINK-36822,26036F,0.2071098880862128,1425.4196591781667,0.0435083871810995
STARLINK-36847,26036G,0.1074297325009369,964.8416971277508,0.1183996562794991
STARLINK-36736,26036H,0.2192075565693216,1328.290251751586,0.0379455647616642
STARLINK-36676,26036J,0.0384723664490545,90.13033341401014,0.0356728416036098
STARLINK-36690,26036K,0.1636300450872178,663.3246332576824,0.0544605031720764
STARLINK-36724,26036L,0.3458729202107638,2035.773973571479,0.0588666416417112
STARLINK-36723,26036M,0.3028380060618982,2485.410839297827,0.0605514018352393
STARLINK-36721,26036N,0.0987693344973264,1825.146964728002,0.034055491085692
STARLINK-36722,26036P,0.0934559308556558,463.5942510839105,0.0120554193879265
STARLINK-36341,26036Q,0.1738798165318449,472.3394948177097,0.0206396615079283
STARLINK-36663,26036R,0.0802018416573919,427.88749140682063,0.0013676444717371
STARLINK-36375,26036S,0.0590025422192383,322.03401266462606,0.1240107454720019
STARLINK-36405,26036T,0.1237421120821149,1353.1182417966509,0.0464178864351701
STARLINK-36406,26036V,0.0734250904628754,1231.2168097734195,0.0443808588597975
STARLINK-36714,26036W,0.0768320299765593,516.4511846728769,0.0429305557957712
STARLINK-36726,26036X,0.1113421485849474,1547.2135402423391,0.0636583801788822
STARLINK-36758,26036Y,0.0485667567740959,1267.416378752122,0.0594094888612235
STARLINK-36728,26036Z,0.4500874173526866,2130.7807716612283,0.0359195583181858
STARLINK-36301,26037A,0.0359573724885153,864.7036193762726,0.0434388676070646
STARLINK-36918,26037AA,0.0118650065167849,297.11973293999495,0.0785486819232874
STARLINK-36829,26037AB,0.0992385840425675,383.15158019489087,0.0297335373180657
STARLINK-36799,26037AC,0.0516196118138037,708.254647769295,0.058513328429462
STARLINK-36834,26037AD,0.0327832239588881,215.9936178883356,0.0079868910631182
STARLINK-36841,26037AE,0.0642267239246391,973.3107223978589,0.0586629232455764
STARLINK-36852,26037B,0.0180471612810861,270.2590898090319,0.030178283061882
STARLINK-36861,26037C,0.029277913355844,92.3341222847356,0.002296540799777
STARLINK-36860,26037D,0.2439155827049105,125.34412105370552,0.0009700623305121
STARLINK-36848,26037E,0.0859294288280558,365.9254225928433,0.0897713886367514
STARLINK-36370,26037F,0.0039350992973091,1210.4752191090292,0.0923022840278425
STARLINK-36371,26037G,0.0091870810207319,1695.7368052427664,0.032522081040024
STARLINK-36246,26037H,0.0581374065389674,542.8560721137464,0.0686333721666508
STARLINK-36907,26037J,0.1284967621752613,661.8993889042222,0.0349250436032712
STARLINK-36927,26037K,0.0183564661759735,912.5698271177292,0.0634769417440201
STARLINK-36914,26037L,0.0080553662130591,75.2249437118104,0.0847279030477927
STARLINK-36851,26037M,0.0952713230865542,511.2235511956138,0.0201272039511024
STARLINK-36892,26037N,0.1005175675856685,339.90446518326803,0.060167476678416
STARLINK-36908,26037P,0.0712576856781173,979.6314681457122,0.0366756722512404
STARLINK-36909,26037Q,0.230438881739993,900.5094957800803,0.13495120609324
STARLINK-36920,26037R,0.1179122403799546,210.82564756760908,0.0257502277576456
STARLINK-36873,26037S,0.0705729964173119,1581.3766434149804,0.0582724983881153
STARLINK-36863,26037T,0.0885787167437239,1832.100766835489,0.0221387315227325
STARLINK-36887,26037U,0.0515100830636759,252.83065241999213,0.1384316696142037
STARLINK-36897,26037V,0.0445444707563388,260.69567143544003,0.0510509180896296
STARLINK-36381,26037W,0.1646214982020137,1071.136996780734,0.0624191796800767
STARLINK-36824,26037X,0.0396397345315844,491.4510329394179,0.100392441806453
STARLINK-36869,26037Y,0.1691160163001893,398.1722246014422,0.0263689006646439
STARLINK-36872,26037Z,0.0552258674610103,204.21926264917835,0.0447778205654579
STARLINK-36912,26038A,0.2942689364199338,705.6927582330279,0.002484930514296
STARLINK-36802,26038AA,0.3229751373696752,890.2779808973753,0.0126021953751515
STARLINK-36881,26038B,0.2405176376293573,781.7186076660806,0.0113141593250248
STARLINK-36357,26038C,0.2729145828730821,716.7711509022321,0.0001334416405046
STARLINK-36349,26038D,0.0435519659194807,207.83910856213657,0.0010586813800372
STARLINK-36806,26038E,0.2485238072914758,3742.715876169269,0.0336053553041175
STARLINK-36820,26038F,0.2193014698259629,1003.0687744608985,0.022319453261456
STARLINK-36819,26038G,0.0557196918625268,423.4632893590666,0.0112336816890555
STARLINK-36812,26038H,0.2262421353650848,3188.971502804788,0.0464629346123869
STARLINK-36709,26038J,0.0792030176123061,1288.6724460720598,0.0972996423870486
STARLINK-36319,26038K,0.1523033279696687,943.1083793614732,0.0106701637014329
STARLINK-36710,26038L,0.1037522231439169,1022.135454904858,0.0295623040560443
STARLINK-36894,26038M,0.1022763745379805,1381.3436515700862,0.0158021621442146
STARLINK-36900,26038N,3.781067699638426,53849.60710781763,0.0420617085093708
STARLINK-36901,26038P,2.711219989715495,14600.87516766374,0.0187953784826884
STARLINK-36883,26038Q,0.2222001267567619,576.0053999466359,0.0031515486940174
STARLINK-36880,26038R,0.514069127555452,4903.124891600065,0.022150175294992
STARLINK-36904,26038S,0.0501740898777591,704.4672594624353,0.0035301914576324
STARLINK-36364,26038T,0.0269231021324072,1083.390924882635,0.0518727469329822
STARLINK-36359,26038U,0.0069260170947516,570.7186955061674,0.0103008702912802
STARLINK-36882,26038V,0.0844580087534607,1710.7741534269935,0.0113928855819579
STARLINK-36874,26038W,0.1099528082692913,1961.2221084912217,0.0200114549309514
STARLINK-36879,26038X,0.0173743198786089,901.840474309446,0.008629187105558
STARLINK-36867,26038Y,0.1067369051360884,2042.411244785368,0.0544928766909637
STARLINK-36266,26038Z,0.1730351227901705,1457.9564240837146,0.0070679953435638
STARLINK-36535,26039A,0.1816933215178268,334.37151089254326,0.0307242388721299
STARLINK-36953,26039AA,0.0594388409204131,1194.612289112408,0.0356956809046383
STARLINK-36991,26039AB,0.2548393139584819,165.13577675923452,0.0863345458174987
STARLINK-36936,26039AC,0.0974879833174182,717.3110340836694,0.0357367981308789
STARLINK-36967,26039AD,0.132531375835896,428.56130968334975,0.0958972405910519
STARLINK-36985,26039AE,0.1405247470562143,1826.4920565469577,0.0583596529598973
STARLINK-36744,26039B,0.0589055862459675,1424.9694083149936,0.1205179943545947
STARLINK-36734,26039C,0.0066982538317591,1344.2796892704253,0.0575889740902111
STARLINK-36957,26039D,0.0090276653405364,997.1434672226934,0.2064844917020012
STARLINK-36951,26039E,0.0912916844702926,224.3135647786657,0.0130427986792617
STARLINK-36941,26039F,0.1644110103820198,4736.629049981191,0.0244041555758432
STARLINK-36950,26039G,0.073458777037629,679.2649682927331,0.065941511887456
STARLINK-36975,26039H,0.11683964355545,370.7375976251234,0.0633166255170435
STARLINK-36993,26039J,0.0404284462944261,304.6348017339325,0.0539564255112441
STARLINK-36968,26039K,0.038794205391058,142.74989960696516,0.0816296310031416
STARLINK-36979,26039L,0.0380583349047726,1281.5383388589782,0.056759922986067
STARLINK-36994,26039M,0.0279253405923976,503.95349813376936,0.0786883168489139
STARLINK-36988,26039N,0.5324834024781627,9622.089659302546,0.3796673977933369
STARLINK-36926,26039P,0.0037562863736099,75.8352348851555,0.0279789934187081
STARLINK-36931,26039Q,0.1302302368454074,728.5230801801215,0.0050623884182693
STARLINK-36903,26039R,0.5276656602226375,2752.0165302998457,0.0554378086394199
STARLINK-36898,26039S,0.065793479842216,596.9357167916887,0.0278776038645894
STARLINK-36862,26039T,0.0201590906087901,965.6956724495388,0.1153007578488883
STARLINK-36888,26039U,0.1529691605123765,611.8177859449033,0.0176434521210957
STARLINK-36910,26039V,0.0001492395591728,671.2816220652062,0.0623987779770031
STARLINK-36889,26039W,0.1920846185257415,1015.9255550243198,0.0733671531674054
STARLINK-36592,26039X,0.0551653315874573,359.32770098667294,0.0201375486819302
STARLINK-36911,26039Y,0.03592296210121,929.3780242131106,0.0074062274980296
STARLINK-36956,26039Z,0.0043315858982474,97.43020387638876,0.0471797640200585
STARLINK-36335,26040A,0.0538043635975045,766.4446832224342,0.0250747047178426
STARLINK-36373,26040AA,0.269927753069788,929.3664819846672,0.0170707756619723
STARLINK-36923,26040B,1.9754941414671168,15826.223080171858,0.0022959407993014
STARLINK-36568,26040C,0.2530511739251497,737.6359688006728,0.0045067343200692
STARLINK-36930,26040D,0.0589227185056836,321.76582449858233,0.0225896955751677
STARLINK-36921,26040E,0.0276752202756167,655.5365943519041,0.0003278524219588
STARLINK-36928,26040F,0.0268983781942957,414.12854141874806,0.0002507718387024
STARLINK-36858,26040G,0.0543573887692273,1363.3001775665305,0.0065235848785252
STARLINK-36916,26040H,0.1015997075973397,1472.0150855368593,0.0021922386706302
